"","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q7Bid2Upper","Q7Bid2Lower","Q7TreatmentUpperResponse","Q7TreatmentLowerResponse","Q8DominatedTest","Q9Block","Q9Performance","Q9Emission","Q9Price","Q10Block","Q10Performance","Q10Emission","Q10Price","Q11Block","Q11Performance","Q11Emission","Q11Price","Q12Block","Q12Performance","Q12Emission","Q12Price","Q9Choice","Q10Choice","Q11Choice","Q12Choice","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","IncomeDummy"
"623",623,197,0,0,32.5,50,1,3,80,100,0,1,1,1,7,NA,0,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,1,4,4,4,1,0,0,1,1,0,0,3,1,3,3,6,1,5000,8,200,0,1
"624",624,266,1,0,63,50,1,4,40,20,1,1,1,2,8,NA,1,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,4,4,4,1,1,1,0,0,0,1,3,2,3,2,4,0,1750,9,40,1,0
"625",625,438,0,1,47.5,50,1,1,60,5,0,1,1,2,0,NA,1,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,2,4,4,4,0,1,1,0,0,0,0,2,2,3,3,6,1,4500,7,10,1,1
"626",626,200,1,0,47.5,15.5,3,4,90,90,1,2,1,2,5,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,1,1,1,2,4,4,5,1,1,1,1,1,1,1,3,0,5,4,6,1,3500,10,180,1,1
"627",627,316,0,1,47.5,50,3,3,90,5,1,2,1,2,0,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,2,3,4,5,1,1,1,1,1,0,0,3,2,5,2,6,1,4500,10,10,1,1
"628",628,176,0,1,63,50,2,3,20,80,1,1,1,1,4,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,2,3,2,1,0,0,1,0,0,0,3,2,4,4,6,0,3500,8,160,0,1
"629",629,646,1,0,47.5,35,0,2,20,10,0,2,0,2,NA,9,NA,0,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,2,5,5,5,0,1,1,0,0,0,0,2,1,5,1,0,0,1750,10,5,0,0
"630",630,347,0,0,47.5,50,2,3,80,40,1,1,1,1,10,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,4,4,4,0,1,1,1,0,0,0,3,2,4,2,6,0,2250,9,80,1,1
"631",631,601,1,0,63,6.5,3,2,40,60,0,0,0,1,NA,5,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,1,3,3,3,1,1,0,1,0,0,0,4,1,4,1,2,0,250,10,30,1,0
"632",632,468,1,0,63,35,1,2,60,90,1,0,1,0,5,NA,0,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,1,3,3,4,1,1,1,1,1,0,0,2,2,4,0,1,0,250,8,180,0,0
"633",633,321,1,1,47.5,1,3,3,10,10,1,1,1,2,6,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,0,0,0,2,4,4,5,1,1,1,1,1,0,0,3,2,4,2,6,0,4500,10,20,1,1
"634",634,163,0,1,47.5,35,1,2,10,100,1,2,0,2,NA,10,NA,0,1,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,1,1,1,2,3,4,5,0,1,1,1,0,0,0,2,1,3,1,6,0,4500,6,50,0,1
"635",635,344,0,0,32.5,35,1,2,60,5,0,2,0,2,NA,2,NA,0,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,0,0,0,2,4,4,4,0,0,0,0,1,0,0,1,2,5,4,1,0,3500,9,2,0,1
"636",636,223,0,0,21.5,15.5,2,2,100,20,1,2,1,2,8,NA,1,NA,0,1,0.5,0.9,1,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,1,0,0,1,2,4,5,5,1,0,0,1,0,0,1,3,2,4,4,6,1,1250,6,40,1,0
"637",637,439,1,0,32.5,15.5,1,3,40,90,1,1,1,1,5,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,1,2,4,4,5,0,1,1,1,1,0,0,3,2,5,2,6,0,1250,9,180,0,0
"638",638,327,0,0,63,50,1,2,40,20,0,1,1,1,8,NA,0,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,1,1,1,1,2,5,5,5,2,1,0,0,0,0,0,4,2,4,1,6,0,3500,10,40,0,1
"639",639,595,1,0,47.5,1,1,3,40,90,1,1,1,1,5,NA,0,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,1,2,5,5,5,2,1,1,1,1,0,0,3,2,4,1,1,0,250,10,180,0,0
"640",640,490,1,0,63,1,3,3,5,10,1,2,1,2,6,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,0,0,2,3,4,3,2,1,0,0,0,0,0,3,1,3,2,6,0,3500,8,20,1,1
"641",641,165,0,1,63,50,2,3,5,90,0,2,0,2,NA,8,NA,1,0,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,1,1,1,4,4,4,1,0,0,1,0,0,1,3,2,3,3,6,1,2250,10,45,1,1
"642",642,407,0,1,47.5,15.5,3,3,90,40,0,2,0,2,NA,3,NA,0,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,1,1,2,3,3,1,1,1,1,1,0,0,4,1,4,2,4,1,1750,9,20,0,0
"643",643,169,0,1,47.5,50,2,2,10,40,1,1,1,1,10,NA,0,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,0,1,3,3,3,0,0,0,1,0,0,0,2,0,3,4,6,1,250,9,80,0,0
"644",644,385,0,1,63,35,1,3,10,80,1,2,1,2,4,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,1,1,1,2,5,5,5,2,1,1,1,1,0,0,3,2,5,4,2,0,2750,10,160,1,1
"645",645,263,0,0,32.5,50,1,3,40,100,1,2,1,1,7,NA,1,NA,0,1,0.5,0.9,1,3,0.05,0.1,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,1,3,4,3,0,1,0,1,0,0,0,2,2,3,3,6,1,5000,10,200,1,1
"646",646,338,0,0,32.5,50,0,4,100,60,1,2,1,2,2,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,2,3,5,0,1,1,0,0,0,1,4,1,4,1,1,0,250,9,120,1,0
"647",647,422,1,1,32.5,50,3,4,90,100,0,2,0,2,NA,10,NA,0,1,0,0.5,0.4,5,0,0.1,0.1,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,0,2,4,3,3,1,1,0,1,0,0,1,4,1,4,3,6,1,3500,8,50,0,1
"648",648,147,0,0,32.5,15.5,1,3,100,10,0,1,1,1,6,NA,0,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,0,1,0,1,3,3,3,1,0,1,0,0,0,2,3,0,3,2,6,0,1250,4,20,0,0
"649",649,177,0,0,47.5,50,1,4,20,100,1,2,0,2,NA,10,NA,1,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,0,0,0,2,5,4,3,2,1,0,0,0,0,0,3,0,5,3,6,1,5000,10,50,1,1
"650",650,171,0,1,63,1,3,4,10,5,1,2,1,2,0,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,1,4,4,4,1,0,1,0,0,0,0,4,1,4,3,6,0,2250,9,10,1,1
"651",651,296,0,0,47.5,1,3,2,5,80,1,1,0,1,NA,7,NA,1,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,1,3,4,4,0,1,1,1,1,0,0,2,1,3,1,5,1,1250,8,40,1,0
"652",652,699,1,0,47.5,50,1,3,40,40,0,0,0,1,NA,3,NA,1,1,0,0.5,0.4,5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,1,3,4,5,0,1,0,1,1,0,0,1,1,4,2,1,1,1250,9,20,1,0
"653",653,736,1,0,47.5,6.5,2,2,90,100,0,1,0,1,NA,10,NA,1,0,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,0,0,0,1,3,3,4,0,1,1,1,1,0,0,3,1,3,2,1,0,2250,8,50,1,1
"654",654,496,1,0,47.5,35,3,1,80,90,0,1,0,1,NA,8,NA,0,1,0,0.5,0.4,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,1,1,3,3,3,0,1,0,1,1,0,0,2,1,3,1,4,1,2250,8,45,0,1
"655",655,172,1,0,32.5,50,1,1,90,100,0,2,0,2,NA,10,NA,0,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,1,1,2,3,3,0,1,1,1,1,0,0,1,2,3,1,1,0,2250,6,50,0,1
"656",656,342,0,0,47.5,50,0,2,5,60,1,0,0,0,NA,5,NA,0,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,0,0,0,0,0,3,3,3,0,1,1,1,1,0,0,2,0,3,2,4,1,2250,8,30,0,1
"657",657,301,0,1,63,15.5,3,3,5,60,1,2,0,2,NA,5,NA,1,1,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,0,1,1,2,3,5,5,0,1,1,0,0,0,0,3,2,4,1,6,0,2250,10,30,1,1
"658",658,597,0,1,63,35,2,3,60,100,0,2,1,1,7,NA,0,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,1,1,1,1,5,3,5,0,1,1,1,1,0,2,3,2,3,3,2,0,1250,10,200,0,0
"659",659,259,1,1,63,1,3,3,80,60,1,1,1,2,2,NA,0,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,1,2,4,4,5,2,1,1,1,1,0,0,4,2,4,4,6,0,4500,10,120,0,1
"660",660,283,0,0,47.5,50,0,3,60,60,0,1,1,1,2,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,0,0,0,1,3,3,4,0,1,0,1,0,0,0,3,1,3,4,4,0,1250,8,120,1,0
"661",661,400,1,0,32.5,15.5,1,2,90,5,0,1,1,1,0,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,0,1,0,1,3,3,4,0,1,1,1,1,0,0,3,1,3,3,6,1,3500,9,10,0,1
"662",662,584,1,1,63,1,3,2,80,90,0,1,0,1,NA,8,NA,1,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,1,3,3,4,1,1,0,1,0,0,0,2,1,5,2,6,0,2750,10,45,1,1
"663",663,309,1,0,47.5,35,2,1,60,80,0,2,0,2,NA,7,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,1,0,2,2,3,3,1,1,1,1,0,0,0,1,2,3,1,1,0,5000,10,40,1,1
"664",664,231,1,1,21.5,6.5,1,3,10,5,1,2,1,1,0,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,2,0.1,0.4,1,0,1,0,1,1,2,3,4,0,0,0,1,0,0,1,2,2,3,2,5,1,1750,6,10,1,0
"665",665,259,0,0,32.5,50,1,2,40,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,1,0,3,3,6,1,1250,10,20,0,0
"666",666,451,0,1,47.5,35,2,3,10,40,0,2,0,2,NA,3,NA,0,0,0,0.5,0.4,5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,3,3,4,1,1,0,0,0,0,0,3,1,3,2,5,1,750,6,20,0,0
"667",667,399,0,0,47.5,15.5,3,3,5,10,1,2,1,2,6,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,1,0,1,0,2,4,5,5,2,1,1,1,0,0,1,4,2,5,4,5,1,1250,9,20,1,0
"668",668,815,0,0,47.5,35,2,2,40,5,0,1,1,2,0,NA,1,NA,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,1,0.05,0.1,1,3,0.05,0.1,5,0,1,1,0,2,4,5,4,1,1,1,1,0,0,0,3,2,5,2,6,0,2250,10,10,1,1
"669",669,381,1,0,47.5,1,1,3,10,60,0,1,1,1,2,NA,0,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,0,1,4,4,4,0,1,1,0,0,0,0,3,2,3,2,4,0,1750,8,120,0,0
"670",670,408,1,0,32.5,1,3,4,60,90,0,0,1,0,5,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,2,4,4,5,0,1,0,1,0,0,0,4,1,3,2,1,0,2250,10,180,0,1
